time latitude longitude depth mag magType
2023-02-28T07:26:07.386Z -41.391 174.129 41.38 4.2 mb
2023-02-28T06:33:53.290Z 18.4948333333333 -66.1175 98.8 3.22 md
2023-02-28T06:26:24.167Z 53.1957 -163.7037 10 2.5 ml
2023-02-28T06:20:56.482Z 59.8212 -153.4276 126.4 2.6 ml
2023-02-28T06:20:19.244Z -31.5506 -177.9907 10 4.1 mb
2023-02-28T06:10:53.017Z -3.9019 141.5424 71.892 4.3 mb
2023-02-28T04:54:38.224Z -21.6065 -68.5208 135.132 4.4 mb
2023-02-28T04:49:55.370Z -31.2068 -65.8354 12.963 5 mb
2023-02-28T04:36:17.862Z -40.1734 46.1079 10 4.5 mb
2023-02-28T04:20:59.239Z 38.0772 73.2404 10 5 mb
2023-02-28T04:00:51.494Z 56.4818 -148.7609 19.417 2.9 ml
2023-02-28T03:55:10.518Z 35.8736 140.9826 44.433 4.7 mb
2023-02-28T03:50:16.860Z 18.0123333333333 -66.7828333333333 17.72 2.7 md
2023-02-28T03:36:34.140Z 38.7975 -122.8108333 3.73 2.92 md
2023-02-28T03:10:15.842Z 51.9907 171.369 10 4 mb
2023-02-28T02:58:38.057Z -14.68 -73.3791 72.191 4.2 mb
2023-02-28T02:55:29.859Z -5.4939 147.2513 195.759 4.3 mb
2023-02-28T02:44:09.466Z -5.1427 154.311 10.131 4.3 mb
2023-02-28T02:19:00.155Z 38.2434 38.2911 10 4.2 mb
2023-02-28T02:18:04.500Z 35.6136667 -117.4145 7.92 3.15 ml
2023-02-28T02:08:39.162Z -50.0243 111.9506 10 4.7 mb
2023-02-28T01:48:24.525Z -20.9867 -70.8467 10 4.2 mb
2023-02-28T01:45:21.698Z -20.9729 -70.8725 22.808 4 mb
2023-02-28T01:44:54.353Z 32.00226331 -103.818599 8.175354004 2.9 ml
2023-02-28T01:41:18.750Z -30.4981 133.8849 10 4.3 mb
2023-02-28T01:36:54.509Z 38.2315 73.0361 10 4.1 mb
2023-02-28T00:25:55.503Z 27.9494 139.5243 494.497 4 mb
2023-02-28T00:25:30.360Z 37.5853333 -118.735 9.34 2.5 md
2023-02-28T00:01:54.072Z 37.9433 73.042 10 4.4 mb
2023-02-27T23:47:41.899Z -21.0983 -68.958 127.684 4.5 mb
2023-02-27T23:09:30.576Z -21.8855 170.5968 134.564 4.3 mb
2023-02-27T22:58:07.420Z 19.255 -155.437666666667 1.15 2.53 ml
2023-02-27T22:35:23.020Z 36.3774 70.6141 180.148 4.1 mb
2023-02-27T22:24:10.690Z 18.0113333333333 -65.5281666666667 50.43 3.09 md
2023-02-27T21:54:18.548Z 59.7361 -153.4193 122.4 2.5 ml
2023-02-27T21:50:10.517Z 39.7821 13.8609 414.804 4.5 mb
2023-02-27T21:36:54.353Z -5.4485 154.4382 105.268 4.4 mb
2023-02-27T21:18:03.568Z 31.67908021 -104.438819 6.594311523 2.6 ml
2023-02-27T20:52:35.981Z -21.8074 -68.6551 119.084 4.7 mb
2023-02-27T19:36:02.974Z 39.4048 74.0804 10 4.6 mb
2023-02-27T18:56:10.001Z 38.5684 142.0511 56.039 4.6 mb
2023-02-27T18:55:45.257Z 59.9577 -141.0717 14.1 2.5 ml
2023-02-27T18:46:06.340Z 12.6747 -87.9845 73.794 5.2 mww
2023-02-27T17:54:11.268Z 18.6047 120.3833 18.987 4.4 mb
2023-02-27T17:24:54.286Z 55.019 -161.3034 66.15 2.9 ml
2023-02-27T17:11:05.500Z 19.4515 -155.2365 28.35 2.74 ml
2023-02-27T17:04:09.426Z 54.0576 -163.4859 35 2.8 ml
2023-02-27T16:31:32.257Z -6.7285 129.7509 158.879 4.5 mb
2023-02-27T16:15:41.840Z -5.5852 149.9691 10 4.6 mb
2023-02-27T15:16:34.980Z 37.3953333 -118.4765 10.5 2.54 md
2023-02-27T14:26:05.511Z 7.9175 127.2609 10 4.3 mb
2023-02-27T14:08:22.883Z -26.7427 -70.1756 95.899 4.5 mwr
2023-02-27T13:30:30.981Z 13.5428 145.2504 94.85 4.1 mb
2023-02-27T13:13:55.630Z -55.2996 -27.2046 10 4.7 mb
2023-02-27T12:53:24.442Z -22.5394 -68.8458 112.641 4.3 mwr
2023-02-27T12:35:39.680Z 31.62408161 -104.2639767 6.131567383 3.1 ml
2023-02-27T12:08:26.088Z -21.5823 -66.8547 213.359 4.5 mb
2023-02-27T11:34:09.162Z 44.6298 -113.6854 13.213 3 ml
2023-02-27T10:53:03.993Z 31.65874848 -104.3105266 6.131567383 2.5 ml
2023-02-27T10:51:23.996Z -18.4375 -177.9697 539.686 4.2 mb
2023-02-27T10:34:10.220Z 20.076 -156.165 42.37 3.17 md
2023-02-27T10:26:36.998Z 3.2093 125.4743 178.06 4.3 mb
2023-02-27T09:53:38.669Z 14.2045 -91.8176 88.681 4.3 mb
2023-02-27T09:50:42.907Z -11.2688 166.2826 83.403 5.5 mb
2023-02-27T09:32:57.242Z 57.297 -154.2645 27.2 4.6 mb
2023-02-27T09:05:22.468Z 31.64014802 -104.1779978 6.080151367 3 ml
2023-02-27T09:05:09.467Z -5.6603 -80.5633 82.787 4.6 mb
2023-02-27T09:04:51.978Z 38.2289 38.2828 10 5.2 mww
2023-02-27T09:04:35.883Z 31.64428938 -104.176949 6.131567383 3 ml
2023-02-27T08:46:24.641Z 30.5324 -41.9046 10 4.8 mb
2023-02-27T08:44:55.640Z 17.9548333333333 -66.9853333333333 8.72 3.01 md
2023-02-27T08:43:08.467Z 30.5148 -41.8801 10 4.8 mb
2023-02-27T06:40:59.666Z -20.5315 -178.3629 548.13 5.6 mww
2023-02-27T06:31:48.660Z 18.5895 -65.0801 77 3.56 md
2023-02-27T06:23:33.863Z 55.097 -162.9275 116.657 2.6 ml
2023-02-27T06:19:48.892Z 37.899 37.0499 10 4.8 mb
2023-02-27T06:16:22.688Z 53.6279 -159.8135 10 3.4 ml
2023-02-27T06:10:08.630Z 31.63980784 -104.1770538 6.118713379 2.7 ml
2023-02-27T05:46:41.780Z 51.8323 -174.4809 53.6 2.7 ml
2023-02-27T04:33:16.673Z -1.6026 120.3704 10 4.4 mb
2023-02-27T03:49:22.770Z 17.9293333333333 -66.9048333333333 10.95 3.08 md
2023-02-27T03:18:04.190Z 19.1161666666667 -155.430166666667 30.69 2.5 md
2023-02-27T03:10:27.552Z 56.5727 -148.3862 10 3.2 ml
2023-02-27T03:01:26.633Z 38.0706 73.0467 11.263 4.3 mb
2023-02-27T03:01:25.650Z -5.8854 -80.8696 32.402 4.8 mb
2023-02-27T02:51:21.400Z 37.8722 37.5853 10 4.7 mwr
2023-02-27T02:45:18.228Z 30.1103 131.0091 10 4.1 mb
2023-02-27T02:15:01.253Z -21.8249 -178.8875 528.996 4.1 mb
2023-02-27T01:48:50.026Z -1.5833 120.4247 37.179 4.4 mb
2023-02-27T01:35:51.352Z 17.5469 147.4765 19.711 4.9 mb
2023-02-27T01:31:15.711Z -32.7799 -178.9952 44.505 5.1 mb
2023-02-27T01:26:05.421Z -1.6029 120.254 34.76 5.5 mww
2023-02-27T01:13:07.250Z 17.8445 -66.8746666666667 14.37 2.72 md
2023-02-27T00:55:04.610Z 54.519 -162.0925 35 2.7 ml
2023-02-27T00:49:23.081Z -59.7973 -25.3904 10 4.7 mb
